Facility Name,Facility ID,State,Measure Name,Number of Discharges,Footnote,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate,Number of Readmissions,Start Date,End Date
SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,490097,VA,READM-30-PN-HRRP,181,,0.9696,14.9254,15.3940,25,07/01/2015,06/30/2018
COMMUNITY MEMORIAL HOSPITAL,490098,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
COMMUNITY MEMORIAL HOSPITAL,490098,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
COMMUNITY MEMORIAL HOSPITAL,490098,VA,READM-30-COPD-HRRP,255,,1.0326,17.8902,17.3250,48,07/01/2015,06/30/2018
COMMUNITY MEMORIAL HOSPITAL,490098,VA,READM-30-HF-HRRP,313,,0.9886,21.3111,21.5570,66,07/01/2015,06/30/2018
COMMUNITY MEMORIAL HOSPITAL,490098,VA,READM-30-HIP-KNEE-HRRP,N/A,,1.1747,4.9261,4.1934,Too Few to Report,07/01/2015,06/30/2018
COMMUNITY MEMORIAL HOSPITAL,490098,VA,READM-30-PN-HRRP,294,,1.0383,16.8402,16.2183,52,07/01/2015,06/30/2018
INOVA FAIR OAKS HOSPITAL,490101,VA,READM-30-AMI-HRRP,N/A,,0.9850,15.5544,15.7910,Too Few to Report,07/01/2015,06/30/2018
INOVA FAIR OAKS HOSPITAL,490101,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
INOVA FAIR OAKS HOSPITAL,490101,VA,READM-30-COPD-HRRP,178,,1.0747,20.4628,19.0404,42,07/01/2015,06/30/2018
INOVA FAIR OAKS HOSPITAL,490101,VA,READM-30-HF-HRRP,369,,0.8322,16.7352,20.1085,51,07/01/2015,06/30/2018
INOVA FAIR OAKS HOSPITAL,490101,VA,READM-30-HIP-KNEE-HRRP,790,,0.7456,2.7170,3.6438,16,07/01/2015,06/30/2018
INOVA FAIR OAKS HOSPITAL,490101,VA,READM-30-PN-HRRP,548,,0.9462,14.7090,15.5454,77,07/01/2015,06/30/2018
HIRAM W DAVIS MEDICAL CENTER,490104,VA,READM-30-AMI-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HIRAM W DAVIS MEDICAL CENTER,490104,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HIRAM W DAVIS MEDICAL CENTER,490104,VA,READM-30-COPD-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HIRAM W DAVIS MEDICAL CENTER,490104,VA,READM-30-HF-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HIRAM W DAVIS MEDICAL CENTER,490104,VA,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HIRAM W DAVIS MEDICAL CENTER,490104,VA,READM-30-PN-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RESTON HOSPITAL CENTER,490107,VA,READM-30-AMI-HRRP,130,,0.9674,12.9810,13.4184,15,07/01/2015,06/30/2018
RESTON HOSPITAL CENTER,490107,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RESTON HOSPITAL CENTER,490107,VA,READM-30-COPD-HRRP,165,,0.9358,17.5733,18.7782,24,07/01/2015,06/30/2018
RESTON HOSPITAL CENTER,490107,VA,READM-30-HF-HRRP,372,,0.9867,19.8392,20.1066,73,07/01/2015,06/30/2018
RESTON HOSPITAL CENTER,490107,VA,READM-30-HIP-KNEE-HRRP,977,,1.2785,4.5402,3.5511,49,07/01/2015,06/30/2018
RESTON HOSPITAL CENTER,490107,VA,READM-30-PN-HRRP,374,,0.9906,14.3342,14.4700,53,07/01/2015,06/30/2018
LEWISGALE HOSPITAL MONTGOMERY,490110,VA,READM-30-AMI-HRRP,90,,0.9896,13.9985,14.1451,12,07/01/2015,06/30/2018
LEWISGALE HOSPITAL MONTGOMERY,490110,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LEWISGALE HOSPITAL MONTGOMERY,490110,VA,READM-30-COPD-HRRP,140,,1.0244,17.9965,17.5670,27,07/01/2015,06/30/2018
LEWISGALE HOSPITAL MONTGOMERY,490110,VA,READM-30-HF-HRRP,207,,1.0181,21.2095,20.8331,45,07/01/2015,06/30/2018
LEWISGALE HOSPITAL MONTGOMERY,490110,VA,READM-30-HIP-KNEE-HRRP,303,,1.2040,4.4594,3.7039,17,07/01/2015,06/30/2018
LEWISGALE HOSPITAL MONTGOMERY,490110,VA,READM-30-PN-HRRP,234,,1.1041,16.0614,14.5467,44,07/01/2015,06/30/2018
WYTHE COUNTY COMMUNITY HOSPITAL,490111,VA,READM-30-AMI-HRRP,N/A,,1.0019,16.2933,16.2617,Too Few to Report,07/01/2015,06/30/2018
WYTHE COUNTY COMMUNITY HOSPITAL,490111,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
WYTHE COUNTY COMMUNITY HOSPITAL,490111,VA,READM-30-COPD-HRRP,116,,1.0682,18.9897,17.7771,27,07/01/2015,06/30/2018
WYTHE COUNTY COMMUNITY HOSPITAL,490111,VA,READM-30-HF-HRRP,153,,0.9249,18.7178,20.2374,24,07/01/2015,06/30/2018
WYTHE COUNTY COMMUNITY HOSPITAL,490111,VA,READM-30-HIP-KNEE-HRRP,260,,1.2225,4.6992,3.8440,16,07/01/2015,06/30/2018
WYTHE COUNTY COMMUNITY HOSPITAL,490111,VA,READM-30-PN-HRRP,266,,0.9567,14.9916,15.6695,37,07/01/2015,06/30/2018
CJW MEDICAL CENTER,490112,VA,READM-30-AMI-HRRP,590,,0.9857,14.2078,14.4132,83,07/01/2015,06/30/2018
CJW MEDICAL CENTER,490112,VA,READM-30-CABG-HRRP,195,,1.0774,12.8905,11.9641,27,07/01/2015,06/30/2018
CJW MEDICAL CENTER,490112,VA,READM-30-COPD-HRRP,731,,1.0871,20.5976,18.9473,157,07/01/2015,06/30/2018
CJW MEDICAL CENTER,490112,VA,READM-30-HF-HRRP,1364,,1.0098,20.9976,20.7940,287,07/01/2015,06/30/2018
CJW MEDICAL CENTER,490112,VA,READM-30-HIP-KNEE-HRRP,1406,,1.1401,4.2343,3.7139,62,07/01/2015,06/30/2018
CJW MEDICAL CENTER,490112,VA,READM-30-PN-HRRP,822,,0.9510,14.3851,15.1260,115,07/01/2015,06/30/2018
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,490113,VA,READM-30-AMI-HRRP,129,,0.9977,14.8324,14.8667,19,07/01/2015,06/30/2018
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,490113,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,490113,VA,READM-30-COPD-HRRP,376,,0.9886,18.0478,18.2555,67,07/01/2015,06/30/2018
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,490113,VA,READM-30-HF-HRRP,606,,0.9540,20.9377,21.9483,124,07/01/2015,06/30/2018
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,490113,VA,READM-30-HIP-KNEE-HRRP,258,,1.1755,5.0059,4.2587,16,07/01/2015,06/30/2018
SENTARA NORTHERN VIRGINIA MEDICAL CENTER,490113,VA,READM-30-PN-HRRP,395,,0.9542,15.7211,16.4752,59,07/01/2015,06/30/2018
LONESOME PINE HOSPITAL,490114,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LONESOME PINE HOSPITAL,490114,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LONESOME PINE HOSPITAL,490114,VA,READM-30-COPD-HRRP,165,,0.9962,21.3958,21.4777,35,07/01/2015,06/30/2018
LONESOME PINE HOSPITAL,490114,VA,READM-30-HF-HRRP,113,,1.1502,25.7820,22.4144,38,07/01/2015,06/30/2018
LONESOME PINE HOSPITAL,490114,VA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LONESOME PINE HOSPITAL,490114,VA,READM-30-PN-HRRP,219,,1.1426,21.3433,18.6791,56,07/01/2015,06/30/2018
TWIN COUNTY REGIONAL HOSPITAL,490115,VA,READM-30-AMI-HRRP,N/A,,1.0179,15.8993,15.6199,Too Few to Report,07/01/2015,06/30/2018
TWIN COUNTY REGIONAL HOSPITAL,490115,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
TWIN COUNTY REGIONAL HOSPITAL,490115,VA,READM-30-COPD-HRRP,261,,1.0150,18.3427,18.0708,49,07/01/2015,06/30/2018
TWIN COUNTY REGIONAL HOSPITAL,490115,VA,READM-30-HF-HRRP,231,,1.0416,20.5878,19.7647,50,07/01/2015,06/30/2018
TWIN COUNTY REGIONAL HOSPITAL,490115,VA,READM-30-HIP-KNEE-HRRP,N/A,,0.9453,3.3812,3.5768,Too Few to Report,07/01/2015,06/30/2018
TWIN COUNTY REGIONAL HOSPITAL,490115,VA,READM-30-PN-HRRP,453,,0.9515,15.0625,15.8303,65,07/01/2015,06/30/2018
LEWISGALE HOSPITAL PULASKI,490116,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LEWISGALE HOSPITAL PULASKI,490116,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LEWISGALE HOSPITAL PULASKI,490116,VA,READM-30-COPD-HRRP,159,,1.1248,21.8777,19.4508,44,07/01/2015,06/30/2018
LEWISGALE HOSPITAL PULASKI,490116,VA,READM-30-HF-HRRP,117,,1.1063,23.6939,21.4179,34,07/01/2015,06/30/2018
LEWISGALE HOSPITAL PULASKI,490116,VA,READM-30-HIP-KNEE-HRRP,N/A,,1.1692,5.8309,4.9872,Too Few to Report,07/01/2015,06/30/2018
LEWISGALE HOSPITAL PULASKI,490116,VA,READM-30-PN-HRRP,176,,1.0573,17.2242,16.2907,34,07/01/2015,06/30/2018
CARILION TAZEWELL COMMUNITY HOSPITAL,490117,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CARILION TAZEWELL COMMUNITY HOSPITAL,490117,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CARILION TAZEWELL COMMUNITY HOSPITAL,490117,VA,READM-30-COPD-HRRP,105,,0.9453,18.3407,19.4016,15,07/01/2015,06/30/2018
CARILION TAZEWELL COMMUNITY HOSPITAL,490117,VA,READM-30-HF-HRRP,56,,1.0632,21.9059,20.6038,16,07/01/2015,06/30/2018
CARILION TAZEWELL COMMUNITY HOSPITAL,490117,VA,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CARILION TAZEWELL COMMUNITY HOSPITAL,490117,VA,READM-30-PN-HRRP,87,,1.0792,18.2549,16.9154,21,07/01/2015,06/30/2018
HENRICO DOCTORS' HOSPITAL,490118,VA,READM-30-AMI-HRRP,388,,1.0458,14.0314,13.4173,57,07/01/2015,06/30/2018
HENRICO DOCTORS' HOSPITAL,490118,VA,READM-30-CABG-HRRP,N/A,,0.8499,10.2342,12.0421,Too Few to Report,07/01/2015,06/30/2018
HENRICO DOCTORS' HOSPITAL,490118,VA,READM-30-COPD-HRRP,442,,0.9625,18.0769,18.7815,77,07/01/2015,06/30/2018
HENRICO DOCTORS' HOSPITAL,490118,VA,READM-30-HF-HRRP,861,,1.0181,20.5480,20.1822,178,07/01/2015,06/30/2018
HENRICO DOCTORS' HOSPITAL,490118,VA,READM-30-HIP-KNEE-HRRP,874,,1.1619,4.3678,3.7590,41,07/01/2015,06/30/2018
HENRICO DOCTORS' HOSPITAL,490118,VA,READM-30-PN-HRRP,741,,0.9645,15.1635,15.7219,110,07/01/2015,06/30/2018
SENTARA PRINCESS ANNE HOSPITAL,490119,VA,READM-30-AMI-HRRP,95,,0.9951,16.0957,16.1749,15,07/01/2015,06/30/2018
SENTARA PRINCESS ANNE HOSPITAL,490119,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SENTARA PRINCESS ANNE HOSPITAL,490119,VA,READM-30-COPD-HRRP,465,,0.9461,18.7635,19.8323,83,07/01/2015,06/30/2018
SENTARA PRINCESS ANNE HOSPITAL,490119,VA,READM-30-HF-HRRP,758,,0.9319,20.4862,21.9840,151,07/01/2015,06/30/2018
SENTARA PRINCESS ANNE HOSPITAL,490119,VA,READM-30-HIP-KNEE-HRRP,N/A,,0.8964,3.7428,4.1753,Too Few to Report,07/01/2015,06/30/2018
SENTARA PRINCESS ANNE HOSPITAL,490119,VA,READM-30-PN-HRRP,751,,1.0503,18.0696,17.2049,139,07/01/2015,06/30/2018
CHESAPEAKE GENERAL HOSPITAL,490120,VA,READM-30-AMI-HRRP,333,,0.9562,14.5953,15.2638,46,07/01/2015,06/30/2018
CHESAPEAKE GENERAL HOSPITAL,490120,VA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CHESAPEAKE GENERAL HOSPITAL,490120,VA,READM-30-COPD-HRRP,656,,0.9980,19.8406,19.8804,130,07/01/2015,06/30/2018
CHESAPEAKE GENERAL HOSPITAL,490120,VA,READM-30-HF-HRRP,802,,1.0202,21.7918,21.3594,176,07/01/2015,06/30/2018
CHESAPEAKE GENERAL HOSPITAL,490120,VA,READM-30-HIP-KNEE-HRRP,320,,1.0505,5.0175,4.7760,17,07/01/2015,06/30/2018
CHESAPEAKE GENERAL HOSPITAL,490120,VA,READM-30-PN-HRRP,699,,1.0387,16.6658,16.0454,119,07/01/2015,06/30/2018
INOVA MOUNT VERNON HOSPITAL,490122,VA,READM-30-AMI-HRRP,37,,1.0704,21.1399,19.7499,12,07/01/2015,06/30/2018
INOVA MOUNT VERNON HOSPITAL,490122,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
INOVA MOUNT VERNON HOSPITAL,490122,VA,READM-30-COPD-HRRP,181,,0.9660,18.5932,19.2480,31,07/01/2015,06/30/2018
INOVA MOUNT VERNON HOSPITAL,490122,VA,READM-30-HF-HRRP,360,,1.0134,21.4409,21.1565,78,07/01/2015,06/30/2018
INOVA MOUNT VERNON HOSPITAL,490122,VA,READM-30-HIP-KNEE-HRRP,1887,,0.6872,2.7031,3.9334,44,07/01/2015,06/30/2018
INOVA MOUNT VERNON HOSPITAL,490122,VA,READM-30-PN-HRRP,378,,1.0821,16.0989,14.8779,66,07/01/2015,06/30/2018
LEWISGALE HOSPITAL ALLEGHANY,490126,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LEWISGALE HOSPITAL ALLEGHANY,490126,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
LEWISGALE HOSPITAL ALLEGHANY,490126,VA,READM-30-COPD-HRRP,180,,0.9664,18.1037,18.7338,30,07/01/2015,06/30/2018
LEWISGALE HOSPITAL ALLEGHANY,490126,VA,READM-30-HF-HRRP,186,,0.9996,20.9803,20.9884,39,07/01/2015,06/30/2018
LEWISGALE HOSPITAL ALLEGHANY,490126,VA,READM-30-HIP-KNEE-HRRP,N/A,,0.8711,3.1614,3.6291,Too Few to Report,07/01/2015,06/30/2018
LEWISGALE HOSPITAL ALLEGHANY,490126,VA,READM-30-PN-HRRP,116,,1.0442,17.3385,16.6038,23,07/01/2015,06/30/2018
BUCHANAN GENERAL HOSPITAL,490127,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BUCHANAN GENERAL HOSPITAL,490127,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BUCHANAN GENERAL HOSPITAL,490127,VA,READM-30-COPD-HRRP,222,,1.1284,22.7578,20.1691,60,07/01/2015,06/30/2018
BUCHANAN GENERAL HOSPITAL,490127,VA,READM-30-HF-HRRP,82,,1.0840,24.2921,22.4087,25,07/01/2015,06/30/2018
BUCHANAN GENERAL HOSPITAL,490127,VA,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BUCHANAN GENERAL HOSPITAL,490127,VA,READM-30-PN-HRRP,133,,0.9621,16.9662,17.6350,20,07/01/2015,06/30/2018
HALQUIST MEMORIAL INPATIENT CENTER,490129,VA,READM-30-AMI-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HALQUIST MEMORIAL INPATIENT CENTER,490129,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HALQUIST MEMORIAL INPATIENT CENTER,490129,VA,READM-30-COPD-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HALQUIST MEMORIAL INPATIENT CENTER,490129,VA,READM-30-HF-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HALQUIST MEMORIAL INPATIENT CENTER,490129,VA,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HALQUIST MEMORIAL INPATIENT CENTER,490129,VA,READM-30-PN-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RIVERSIDE WALTER REED HOSPITAL,490130,VA,READM-30-AMI-HRRP,46,,1.0798,18.2111,16.8653,13,07/01/2015,06/30/2018
RIVERSIDE WALTER REED HOSPITAL,490130,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RIVERSIDE WALTER REED HOSPITAL,490130,VA,READM-30-COPD-HRRP,167,,1.0333,19.4618,18.8345,35,07/01/2015,06/30/2018
RIVERSIDE WALTER REED HOSPITAL,490130,VA,READM-30-HF-HRRP,302,,0.9221,19.1582,20.7769,53,07/01/2015,06/30/2018
RIVERSIDE WALTER REED HOSPITAL,490130,VA,READM-30-HIP-KNEE-HRRP,N/A,,0.9347,3.7648,4.0279,Too Few to Report,07/01/2015,06/30/2018
RIVERSIDE WALTER REED HOSPITAL,490130,VA,READM-30-PN-HRRP,312,,1.0906,17.7055,16.2350,61,07/01/2015,06/30/2018
BON SECOURS ST FRANCIS MEDICAL CENTER,490136,VA,READM-30-AMI-HRRP,170,,0.8856,12.8981,14.5635,15,07/01/2015,06/30/2018
BON SECOURS ST FRANCIS MEDICAL CENTER,490136,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BON SECOURS ST FRANCIS MEDICAL CENTER,490136,VA,READM-30-COPD-HRRP,299,,1.0083,19.1880,19.0308,58,07/01/2015,06/30/2018
BON SECOURS ST FRANCIS MEDICAL CENTER,490136,VA,READM-30-HF-HRRP,529,,0.8175,17.3839,21.2659,80,07/01/2015,06/30/2018
BON SECOURS ST FRANCIS MEDICAL CENTER,490136,VA,READM-30-HIP-KNEE-HRRP,522,,0.9390,3.6743,3.9131,18,07/01/2015,06/30/2018
BON SECOURS ST FRANCIS MEDICAL CENTER,490136,VA,READM-30-PN-HRRP,389,,0.8915,13.4695,15.1095,45,07/01/2015,06/30/2018
"STAFFORD HOSPITAL, LLC",490140,VA,READM-30-AMI-HRRP,N/A,,1.0582,14.1431,13.3653,Too Few to Report,07/01/2015,06/30/2018
"STAFFORD HOSPITAL, LLC",490140,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
"STAFFORD HOSPITAL, LLC",490140,VA,READM-30-COPD-HRRP,206,,0.9968,19.0503,19.1108,39,07/01/2015,06/30/2018
"STAFFORD HOSPITAL, LLC",490140,VA,READM-30-HF-HRRP,206,,0.9640,20.0041,20.7506,39,07/01/2015,06/30/2018
"STAFFORD HOSPITAL, LLC",490140,VA,READM-30-HIP-KNEE-HRRP,N/A,,0.9202,3.2702,3.5540,Too Few to Report,07/01/2015,06/30/2018
"STAFFORD HOSPITAL, LLC",490140,VA,READM-30-PN-HRRP,282,,1.0268,15.3444,14.9436,45,07/01/2015,06/30/2018
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,VA,READM-30-AMI-HRRP,91,,1.0915,15.3505,14.0633,19,07/01/2015,06/30/2018
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,VA,READM-30-COPD-HRRP,216,,1.0506,19.5462,18.6052,46,07/01/2015,06/30/2018
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,VA,READM-30-HF-HRRP,283,,1.1387,24.0139,21.0887,76,07/01/2015,06/30/2018
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,VA,READM-30-HIP-KNEE-HRRP,N/A,,0.9743,3.7681,3.8676,Too Few to Report,07/01/2015,06/30/2018
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,VA,READM-30-PN-HRRP,223,,1.0294,16.1879,15.7251,38,07/01/2015,06/30/2018
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,490143,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,490143,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,490143,VA,READM-30-COPD-HRRP,72,,0.9944,21.4503,21.5705,15,07/01/2015,06/30/2018
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,490143,VA,READM-30-HF-HRRP,145,,1.0870,21.3798,19.6695,36,07/01/2015,06/30/2018
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,490143,VA,READM-30-HIP-KNEE-HRRP,N/A,,1.0798,4.1441,3.8378,Too Few to Report,07/01/2015,06/30/2018
RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,490143,VA,READM-30-PN-HRRP,134,,1.0049,14.6900,14.6181,20,07/01/2015,06/30/2018
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,490144,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,490144,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,490144,VA,READM-30-COPD-HRRP,100,,1.0259,18.0814,17.6245,20,07/01/2015,06/30/2018
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,490144,VA,READM-30-HF-HRRP,93,,0.9789,19.6460,20.0689,17,07/01/2015,06/30/2018
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,490144,VA,READM-30-HIP-KNEE-HRRP,N/A,,1.1562,4.3958,3.8020,Too Few to Report,07/01/2015,06/30/2018
NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,490144,VA,READM-30-PN-HRRP,156,,1.0099,15.6125,15.4592,25,07/01/2015,06/30/2018
STONESPRINGS HOSPITAL CENTER,490145,VA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
STONESPRINGS HOSPITAL CENTER,490145,VA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
STONESPRINGS HOSPITAL CENTER,490145,VA,READM-30-COPD-HRRP,N/A,,0.9670,16.6472,17.2153,Too Few to Report,07/01/2015,06/30/2018
STONESPRINGS HOSPITAL CENTER,490145,VA,READM-30-HF-HRRP,N/A,,0.9402,19.8278,21.0886,Too Few to Report,07/01/2015,06/30/2018
STONESPRINGS HOSPITAL CENTER,490145,VA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
STONESPRINGS HOSPITAL CENTER,490145,VA,READM-30-PN-HRRP,N/A,,1.0153,14.0625,13.8510,Too Few to Report,07/01/2015,06/30/2018
UW MEDICINE/NORTHWEST HOSPITAL,500001,WA,READM-30-AMI-HRRP,136,,1.0634,15.7447,14.8065,25,07/01/2015,06/30/2018
UW MEDICINE/NORTHWEST HOSPITAL,500001,WA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
UW MEDICINE/NORTHWEST HOSPITAL,500001,WA,READM-30-COPD-HRRP,147,,1.0047,19.4853,19.3949,29,07/01/2015,06/30/2018
UW MEDICINE/NORTHWEST HOSPITAL,500001,WA,READM-30-HF-HRRP,467,,0.8873,16.9127,19.0605,72,07/01/2015,06/30/2018
UW MEDICINE/NORTHWEST HOSPITAL,500001,WA,READM-30-HIP-KNEE-HRRP,804,,1.0750,4.1836,3.8919,35,07/01/2015,06/30/2018
UW MEDICINE/NORTHWEST HOSPITAL,500001,WA,READM-30-PN-HRRP,508,,0.9199,14.0558,15.2791,66,07/01/2015,06/30/2018
PROVIDENCE ST MARY MEDICAL CENTER,500002,WA,READM-30-AMI-HRRP,221,,0.8410,11.6467,13.8482,16,07/01/2015,06/30/2018
PROVIDENCE ST MARY MEDICAL CENTER,500002,WA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PROVIDENCE ST MARY MEDICAL CENTER,500002,WA,READM-30-COPD-HRRP,166,,0.9636,17.9465,18.6246,27,07/01/2015,06/30/2018
PROVIDENCE ST MARY MEDICAL CENTER,500002,WA,READM-30-HF-HRRP,296,,0.9296,19.0394,20.4801,52,07/01/2015,06/30/2018
PROVIDENCE ST MARY MEDICAL CENTER,500002,WA,READM-30-HIP-KNEE-HRRP,516,,0.7777,3.2405,4.1666,12,07/01/2015,06/30/2018
PROVIDENCE ST MARY MEDICAL CENTER,500002,WA,READM-30-PN-HRRP,375,,0.8688,13.0546,15.0265,40,07/01/2015,06/30/2018
SKAGIT VALLEY HOSPITAL,500003,WA,READM-30-AMI-HRRP,248,,0.9953,13.4143,13.4776,33,07/01/2015,06/30/2018
SKAGIT VALLEY HOSPITAL,500003,WA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SKAGIT VALLEY HOSPITAL,500003,WA,READM-30-COPD-HRRP,228,,0.9454,18.0909,19.1348,37,07/01/2015,06/30/2018
SKAGIT VALLEY HOSPITAL,500003,WA,READM-30-HF-HRRP,401,,0.9545,19.3986,20.3232,75,07/01/2015,06/30/2018
SKAGIT VALLEY HOSPITAL,500003,WA,READM-30-HIP-KNEE-HRRP,N/A,,0.9256,3.3287,3.5963,Too Few to Report,07/01/2015,06/30/2018
SKAGIT VALLEY HOSPITAL,500003,WA,READM-30-PN-HRRP,467,,1.0210,15.7681,15.4436,75,07/01/2015,06/30/2018
VIRGINIA MASON MEDICAL CENTER,500005,WA,READM-30-AMI-HRRP,287,,0.9398,14.1319,15.0378,37,07/01/2015,06/30/2018
